 ,StdDev1,StdDev2,StdDev3,StdDev4,StdDev5,StdDev6,StdDev7,StdDev8,StdDev9,StdDev10,StdDev11,StdDev12,StdDev13,StdDev14,StdDev15,StdDev16,StdDev17,StdDev18,StdDev19,StdDev20,StdDev21,StdDev22,StdDev23,StdDev24,StdDev25,StdDev26,StdDev27,StdDev28,StdDev29,StdDev30,StdDev31,StdDev32,StdDev33,StdDev34,StdDev35,StdDev36,StdDev37,StdDev38,StdDev39,StdDev40,StdDev41,StdDev42,StdDev43,StdDev44,StdDev45,StdDev46,StdDev47,StdDev48,StdDev49,StdDev50,StdDev51,StdDev52,StdDev53,StdDev54,StdDev55,StdDev56,StdDev57,StdDev58,StdDev59,StdDev60,StdDev61,StdDev62,StdDev63,StdDev64,StdDev65,StdDev66,StdDev67,StdDev68,StdDev69,StdDev70,StdDev71,StdDev72,StdDev73,StdDev74,StdDev75,StdDev76,StdDev77,StdDev78,StdDev79,StdDev80,StdDev81,StdDev82,StdDev83,StdDev84,StdDev85,StdDev86,StdDev87,StdDev88,StdDev89,StdDev90,StdDev91,StdDev92,StdDev93,StdDev94,StdDev95,StdDev96,StdDev97,StdDev98,StdDev99,StdDev100,StdDev101,StdDev102,StdDev103,StdDev104,StdDev105,StdDev106,StdDev107,StdDev108,StdDev109,StdDev110,StdDev111,StdDev112,StdDev113,StdDev114,StdDev115,StdDev116,StdDev117,StdDev118,StdDev119,StdDev120,StdDev121,StdDev122,StdDev123,StdDev124,StdDev125,StdDev126,StdDev127,StdDev128,StdDev129,StdDev130,StdDev131,StdDev132,StdDev133,StdDev134,StdDev135,StdDev136
1540,1432.581,1497.117,1392.336,1408.364,1400.826,1369.481,1330.870,1380.927,1401.182,1376.379,1381.116,1360.473,1569.630,1500.497,1547.525,1652.069,1620.560,1506.113,1494.438,1456.897,1658.231,1570.975,1711.761,1569.833,1656.516,1723.214,1692.424,1652.905,1537.238,1616.826,1472.351,1484.268,1512.557,1559.182,1482.069,1375.409,1398.228,1446.158,1535.359,1353.422,1518.650,1287.510,1323.361,1511.149,1566.010,1527.004,1377.222,1324.344,1294.602,1285.675,1337.920,1350.938,1317.682,1324.093,1314.311,1315.620,1386.135,1552.607,1533.592,1491.697,1472.892,1313.723,1615.364,1423.045,1413.941,1546.745,1538.341,1632.863,1674.947,1355.082,1480.045,1410.219,1499.751,1644.165,1578.156,1616.027,1216.796,1359.703,1407.353,1363.215,1273.358,1301.968,1309.477,1345.357,1341.787,1357.018,1587.480,1330.196,1282.757,1346.215,1424.193,1476.507,1368.535,1283.912,1427.033,1316.536,1393.781,1446.983,1390.428,1359.113,1361.713,1333.419,1582.826,1631.979,1535.836,1544.780,1578.475,1543.029,1588.363,1395.125,1407.422,1426.746,1415.498,1431.562,1456.688,1479.485,1335.190,1441.333,1365.887,1385.184,1353.777,1484.293,1491.309,1511.643,1322.645,1368.198,1352.132,1388.677,1369.689,1385.616,1399.111,1329.430,1338.840,1381.255,1415.205,1378.991
1541,1409.922,1492.081,1399.363,1397.930,1405.010,1354.816,1345.658,1374.339,1375.562,1368.584,1399.332,1375.416,1568.944,1504.243,1543.709,1648.783,1620.214,1495.181,1502.179,1456.127,1651.372,1581.870,1703.473,1586.321,1665.444,1717.714,1677.292,1642.411,1550.472,1631.692,1497.123,1502.037,1509.155,1556.992,1499.846,1400.274,1419.241,1450.417,1539.466,1326.647,1527.984,1294.987,1330.854,1515.890,1589.834,1531.324,1364.549,1306.026,1302.825,1285.355,1356.841,1340.354,1289.310,1318.249,1323.277,1317.073,1389.775,1532.807,1540.063,1473.632,1464.013,1328.360,1591.414,1433.889,1408.891,1550.748,1535.658,1611.344,1675.195,1361.532,1490.987,1416.502,1490.347,1667.841,1590.815,1600.088,1215.667,1372.174,1409.505,1371.842,1253.264,1293.650,1315.011,1324.240,1324.075,1327.002,1571.523,1327.578,1299.546,1355.257,1440.617,1473.244,1363.789,1257.447,1418.378,1326.438,1374.364,1455.405,1396.932,1360.440,1340.766,1352.577,1598.171,1629.661,1555.202,1558.704,1591.337,1538.766,1572.529,1399.528,1408.414,1464.219,1429.610,1434.278,1439.927,1490.474,1330.302,1436.479,1364.181,1369.761,1331.852,1479.611,1503.223,1529.484,1318.993,1365.052,1333.573,1354.953,1384.931,1385.037,1389.263,1343.299,1346.738,1376.733,1399.546,1394.255
1542,1416.513,1506.622,1391.475,1395.062,1400.402,1355.850,1330.635,1379.866,1379.753,1371.884,1371.667,1374.192,1570.751,1501.788,1540.564,1662.056,1603.902,1511.305,1497.530,1460.411,1661.983,1578.133,1704.774,1595.026,1636.397,1711.013,1699.174,1645.651,1547.211,1608.385,1478.467,1480.925,1509.524,1547.633,1473.005,1375.947,1418.513,1440.275,1553.119,1357.614,1531.454,1296.304,1325.624,1516.714,1576.922,1537.338,1373.841,1306.304,1283.180,1288.568,1359.440,1351.976,1307.412,1324.722,1323.535,1307.260,1393.652,1536.191,1562.121,1478.748,1462.426,1322.532,1587.744,1420.268,1418.422,1567.765,1540.621,1616.946,1687.342,1373.772,1477.422,1397.998,1489.956,1665.311,1588.315,1611.523,1226.906,1376.255,1386.793,1372.091,1262.169,1285.740,1296.340,1338.394,1335.699,1351.953,1578.496,1339.016,1308.830,1360.183,1443.501,1472.813,1346.021,1274.042,1417.864,1321.794,1391.906,1449.128,1399.130,1336.945,1341.056,1330.105,1591.408,1632.974,1532.661,1513.273,1587.558,1542.762,1573.261,1392.221,1404.267,1443.633,1418.425,1434.169,1461.700,1492.068,1336.390,1436.553,1364.247,1376.153,1352.328,1462.031,1479.692,1517.701,1323.712,1351.828,1335.793,1378.621,1368.734,1394.238,1388.229,1356.039,1322.996,1367.609,1399.258,1374.255
1543,1407.896,1489.996,1403.019,1413.005,1413.123,1388.661,1341.303,1374.438,1390.896,1378.013,1376.770,1356.746,1570.878,1496.058,1554.882,1647.837,1622.313,1482.564,1475.026,1432.807,1686.961,1582.516,1702.599,1571.056,1665.655,1707.481,1668.124,1650.306,1539.868,1617.586,1500.483,1491.524,1502.845,1548.110,1497.053,1382.569,1397.335,1446.299,1530.973,1359.998,1551.002,1282.783,1321.645,1513.710,1586.536,1513.558,1380.564,1328.211,1283.717,1297.353,1357.133,1331.160,1308.294,1329.349,1323.411,1304.996,1379.274,1534.940,1562.989,1465.905,1456.787,1319.161,1602.841,1423.575,1407.918,1561.024,1508.083,1603.288,1679.085,1360.656,1468.995,1401.993,1475.451,1638.420,1584.519,1620.218,1210.754,1355.373,1381.974,1373.381,1269.751,1311.144,1294.173,1331.681,1322.217,1313.553,1594.339,1347.371,1288.371,1366.170,1447.890,1476.461,1347.368,1279.949,1403.968,1327.617,1382.868,1443.418,1372.086,1350.852,1333.803,1347.652,1583.760,1639.178,1545.107,1542.108,1572.100,1534.288,1575.592,1395.511,1389.714,1447.716,1412.467,1420.702,1445.394,1466.888,1351.691,1433.267,1372.486,1352.841,1341.109,1483.525,1490.642,1517.061,1328.144,1378.168,1341.252,1344.799,1384.330,1381.823,1388.693,1353.688,1323.226,1367.429,1403.734,1377.641
1544,1417.548,1506.891,1396.453,1405.533,1398.135,1357.509,1338.529,1378.331,1373.133,1381.808,1387.774,1369.470,1586.261,1508.102,1529.320,1651.339,1622.853,1486.149,1493.811,1441.797,1674.543,1583.162,1698.635,1579.822,1664.527,1716.078,1690.884,1637.845,1557.740,1628.792,1471.612,1477.319,1514.792,1553.253,1472.913,1388.042,1417.335,1442.275,1519.987,1340.677,1518.798,1291.472,1315.020,1513.842,1591.746,1503.459,1364.643,1319.755,1308.429,1266.943,1354.495,1350.162,1278.637,1310.085,1310.859,1315.782,1389.991,1534.236,1564.968,1463.791,1464.748,1316.277,1580.351,1423.069,1404.922,1548.519,1506.753,1608.292,1673.213,1363.559,1473.140,1402.208,1473.464,1638.868,1576.279,1612.879,1192.583,1339.324,1396.401,1362.374,1273.596,1294.014,1288.042,1298.743,1329.070,1334.311,1571.376,1345.829,1300.941,1336.275,1446.352,1467.513,1371.731,1270.842,1435.967,1316.139,1388.302,1456.547,1391.522,1366.288,1343.278,1341.666,1591.271,1622.974,1529.465,1556.693,1567.408,1543.867,1573.584,1379.406,1414.121,1453.329,1416.949,1432.181,1469.611,1462.838,1346.205,1431.527,1358.284,1376.197,1341.952,1494.233,1507.397,1509.327,1332.789,1365.741,1355.617,1370.968,1367.375,1380.996,1402.064,1339.908,1329.782,1382.765,1417.304,1392.493
1545,1414.782,1509.161,1394.448,1400.617,1397.446,1369.863,1344.617,1385.526,1395.161,1396.574,1381.711,1373.884,1567.643,1489.565,1541.753,1651.398,1613.462,1487.199,1482.889,1446.476,1675.105,1595.274,1700.426,1577.177,1655.821,1709.968,1670.877,1638.393,1551.904,1642.309,1480.179,1473.058,1506.741,1573.072,1474.556,1370.681,1409.560,1459.751,1526.749,1351.243,1538.450,1288.042,1322.558,1496.332,1592.982,1511.467,1373.126,1316.435,1303.647,1271.953,1367.040,1344.603,1294.760,1337.668,1317.668,1308.103,1383.670,1545.616,1560.727,1479.968,1471.595,1310.615,1594.201,1421.599,1396.218,1545.402,1513.304,1608.166,1664.993,1379.226,1488.954,1410.319,1486.797,1644.650,1595.583,1607.456,1206.902,1383.048,1410.171,1353.397,1256.884,1282.809,1310.446,1323.770,1338.201,1346.148,1593.083,1317.616,1298.170,1352.295,1434.841,1468.632,1360.038,1273.478,1409.986,1311.173,1390.408,1439.212,1385.312,1360.410,1350.881,1355.140,1599.972,1619.621,1534.208,1547.604,1570.465,1523.788,1582.959,1400.020,1418.413,1457.164,1420.735,1417.688,1457.770,1478.642,1343.768,1432.364,1357.197,1371.770,1328.405,1497.273,1516.495,1525.403,1324.714,1370.596,1356.710,1356.479,1381.733,1384.605,1400.048,1333.306,1321.984,1371.612,1409.026,1370.467
1546,1415.186,1467.645,1412.132,1407.049,1412.819,1349.237,1337.673,1382.631,1385.075,1373.127,1387.096,1368.992,1569.483,1505.865,1539.668,1640.098,1615.924,1482.514,1485.127,1432.964,1643.661,1576.522,1732.551,1584.439,1642.752,1725.307,1696.205,1642.827,1552.622,1613.579,1468.927,1464.464,1496.457,1562.599,1472.352,1367.057,1416.951,1447.208,1538.935,1343.623,1517.367,1280.749,1324.309,1500.088,1608.547,1539.126,1365.179,1316.809,1312.241,1280.451,1349.072,1340.796,1289.146,1323.737,1310.515,1289.673,1385.833,1535.537,1561.197,1471.909,1458.449,1319.115,1593.739,1415.098,1393.069,1556.405,1517.947,1629.797,1671.966,1391.731,1484.057,1410.863,1470.865,1641.996,1589.208,1611.898,1203.457,1378.887,1405.671,1365.591,1265.291,1284.117,1306.801,1331.377,1347.569,1335.453,1596.450,1318.755,1292.410,1346.190,1456.531,1463.395,1365.094,1285.054,1435.921,1315.840,1379.751,1458.735,1392.784,1359.432,1344.573,1339.788,1581.867,1625.043,1531.956,1531.784,1575.991,1546.575,1581.912,1409.767,1414.065,1453.558,1410.047,1427.928,1473.620,1464.409,1343.953,1439.358,1353.194,1360.075,1348.303,1469.395,1502.971,1531.785,1332.459,1362.097,1360.796,1366.486,1371.145,1381.630,1385.899,1346.771,1329.858,1372.323,1409.272,1378.659
1547,1412.516,1492.398,1396.516,1407.808,1397.950,1364.556,1346.978,1373.692,1389.002,1380.586,1385.992,1376.911,1573.833,1500.591,1541.166,1648.120,1612.426,1493.425,1477.872,1444.869,1659.685,1578.917,1709.289,1587.989,1649.660,1710.368,1698.653,1641.137,1559.287,1612.526,1472.223,1472.627,1512.758,1551.150,1494.386,1379.488,1405.021,1453.242,1538.514,1346.261,1543.104,1300.161,1327.539,1499.425,1592.603,1517.365,1365.944,1302.552,1309.490,1279.459,1343.024,1356.653,1310.568,1315.076,1318.758,1320.106,1380.757,1528.113,1565.529,1472.800,1467.961,1325.793,1604.539,1420.720,1393.729,1533.593,1509.613,1632.865,1673.248,1351.690,1484.203,1403.626,1490.680,1653.327,1591.030,1608.061,1195.956,1352.292,1400.827,1368.019,1265.831,1280.073,1296.890,1341.269,1324.949,1330.296,1568.839,1339.172,1299.352,1343.758,1440.696,1474.917,1372.388,1272.378,1423.495,1313.844,1372.089,1453.553,1387.530,1354.511,1336.415,1330.554,1586.681,1643.528,1541.488,1547.262,1581.984,1545.232,1594.109,1382.411,1423.417,1450.132,1431.868,1437.426,1461.045,1463.864,1347.508,1439.814,1361.658,1369.495,1356.925,1490.006,1494.184,1512.673,1345.140,1367.358,1333.190,1363.020,1360.355,1380.971,1381.157,1352.931,1338.204,1380.689,1411.469,1367.560
1548,1412.729,1507.540,1417.782,1403.466,1404.803,1356.105,1335.432,1375.967,1380.833,1377.851,1384.769,1375.687,1578.228,1487.870,1531.367,1635.068,1623.183,1488.913,1483.213,1451.752,1668.960,1580.431,1712.651,1576.981,1643.613,1713.111,1657.283,1652.316,1538.099,1624.721,1473.384,1477.451,1493.654,1554.463,1478.509,1398.803,1398.137,1442.234,1534.943,1372.502,1543.563,1285.944,1322.706,1527.949,1592.814,1516.723,1378.358,1297.339,1294.642,1294.607,1342.696,1347.039,1299.404,1324.043,1324.121,1328.159,1378.857,1535.429,1563.551,1476.479,1453.546,1332.255,1583.236,1432.134,1415.747,1561.072,1520.793,1626.915,1675.729,1353.860,1470.477,1410.740,1492.815,1646.916,1585.842,1618.406,1206.432,1352.326,1398.510,1373.765,1269.529,1285.959,1289.344,1323.279,1331.291,1340.409,1583.099,1345.938,1302.151,1353.383,1446.620,1453.866,1348.814,1279.627,1425.493,1313.141,1396.682,1439.557,1380.373,1364.770,1342.884,1333.340,1591.302,1623.824,1537.774,1563.447,1580.772,1555.433,1574.567,1401.083,1414.038,1448.637,1428.587,1437.277,1460.921,1483.457,1334.417,1441.454,1353.170,1381.898,1347.675,1485.133,1501.147,1529.764,1328.905,1353.806,1323.475,1351.006,1387.789,1395.685,1405.151,1332.958,1322.627,1377.529,1414.191,1371.029
1549,1420.629,1502.406,1401.783,1412.756,1399.309,1346.266,1336.358,1358.644,1364.370,1375.940,1372.541,1379.115,1574.532,1499.692,1538.090,1646.216,1628.232,1490.262,1481.750,1438.074,1668.840,1572.830,1690.847,1578.218,1651.553,1695.273,1680.707,1647.405,1544.330,1622.613,1481.013,1480.498,1500.489,1544.982,1477.624,1388.165,1404.011,1436.408,1534.309,1340.878,1549.035,1285.058,1298.826,1514.164,1581.240,1508.376,1354.353,1312.872,1291.936,1286.429,1337.878,1351.292,1300.409,1333.400,1302.988,1318.107,1354.611,1537.923,1579.087,1477.935,1452.354,1317.312,1600.756,1414.949,1407.197,1561.319,1503.726,1638.600,1672.631,1383.722,1490.181,1405.562,1479.600,1658.027,1583.466,1594.868,1203.475,1382.885,1406.698,1370.859,1272.530,1288.693,1302.289,1330.537,1324.788,1347.476,1581.855,1341.620,1286.011,1362.829,1431.987,1461.142,1352.358,1260.931,1425.953,1320.651,1369.278,1445.658,1387.688,1360.728,1348.456,1337.578,1602.202,1623.903,1538.573,1565.069,1606.846,1536.878,1569.838,1394.039,1418.210,1453.635,1408.390,1438.346,1463.398,1484.030,1372.148,1436.335,1360.908,1365.473,1360.177,1483.025,1512.995,1518.743,1316.456,1351.009,1326.313,1363.580,1373.272,1375.320,1376.396,1349.266,1320.528,1365.037,1411.674,1388.024
1550,1429.256,1498.052,1390.574,1412.025,1411.003,1351.306,1333.611,1376.973,1373.323,1394.473,1366.757,1353.345,1561.012,1502.322,1526.860,1646.046,1611.875,1500.496,1499.250,1435.708,1663.838,1585.289,1708.417,1595.374,1660.189,1711.653,1697.402,1637.985,1538.657,1605.426,1487.103,1485.953,1509.623,1569.779,1486.237,1395.534,1416.702,1443.898,1522.153,1334.637,1513.170,1276.052,1318.043,1519.664,1594.579,1510.683,1348.122,1309.721,1296.963,1273.584,1359.213,1330.129,1294.647,1314.129,1314.822,1318.397,1373.179,1551.477,1564.539,1470.389,1448.797,1322.036,1596.400,1423.891,1408.995,1564.357,1507.922,1608.085,1670.483,1360.524,1466.605,1407.465,1484.723,1663.677,1576.321,1605.350,1198.558,1332.795,1383.759,1348.019,1263.650,1294.252,1286.916,1327.244,1303.603,1312.187,1581.328,1324.123,1303.911,1338.071,1441.076,1482.199,1362.059,1270.492,1428.909,1324.282,1409.625,1432.011,1387.020,1356.506,1359.570,1322.333,1593.348,1632.071,1545.209,1536.910,1581.179,1549.112,1585.651,1410.582,1399.831,1456.276,1426.224,1426.530,1440.211,1479.038,1333.935,1444.864,1354.104,1367.845,1352.621,1501.064,1506.125,1508.227,1323.533,1359.623,1325.729,1368.542,1373.222,1374.815,1384.780,1347.709,1342.871,1359.208,1400.514,1390.959
1551,1429.667,1485.644,1391.632,1385.017,1399.284,1350.581,1315.824,1361.090,1375.299,1367.738,1383.062,1353.840,1582.644,1476.828,1531.471,1643.118,1627.094,1498.526,1492.884,1463.652,1664.264,1593.177,1701.748,1574.917,1663.991,1735.029,1680.594,1631.529,1559.669,1617.630,1476.734,1490.107,1519.358,1553.395,1490.968,1389.376,1412.495,1445.411,1527.905,1348.348,1523.937,1287.329,1314.212,1515.771,1582.177,1520.433,1367.669,1304.676,1312.653,1278.826,1358.707,1358.504,1307.336,1337.856,1314.151,1284.695,1372.560,1539.721,1550.580,1476.885,1446.380,1323.599,1603.061,1412.908,1396.934,1557.021,1520.661,1611.768,1671.631,1368.379,1480.971,1409.412,1485.760,1661.584,1571.553,1611.664,1198.136,1364.065,1405.062,1344.035,1271.019,1291.329,1313.038,1328.241,1343.202,1351.182,1587.180,1343.892,1292.312,1351.849,1448.531,1467.314,1363.683,1270.718,1422.117,1321.266,1377.381,1449.554,1383.033,1358.645,1353.163,1341.991,1587.299,1628.359,1532.605,1569.140,1593.431,1549.431,1583.248,1394.199,1418.888,1433.956,1437.067,1422.600,1457.932,1491.425,1351.069,1451.719,1374.527,1384.159,1341.767,1489.283,1499.279,1515.255,1320.247,1374.970,1331.665,1357.789,1365.265,1378.897,1391.629,1329.903,1323.077,1366.885,1422.146,1388.735
1552,1415.133,1484.938,1408.673,1404.632,1387.045,1349.367,1339.727,1384.524,1375.596,1376.754,1374.535,1376.921,1550.806,1493.468,1549.680,1659.920,1615.961,1503.576,1495.914,1441.714,1663.240,1577.342,1716.907,1594.780,1648.030,1734.491,1696.558,1658.646,1530.750,1609.151,1480.191,1488.024,1512.336,1554.786,1474.960,1371.169,1400.650,1435.556,1532.484,1352.779,1533.934,1284.822,1339.870,1505.129,1597.155,1520.162,1366.131,1307.167,1292.057,1298.617,1346.949,1346.501,1290.533,1315.821,1312.656,1310.137,1401.115,1550.063,1549.116,1479.743,1459.770,1317.734,1590.624,1418.217,1412.116,1545.236,1496.970,1624.872,1684.851,1372.814,1470.988,1402.212,1480.358,1650.146,1580.337,1623.991,1226.980,1385.349,1394.431,1357.680,1273.382,1287.112,1296.714,1338.385,1349.535,1336.016,1579.556,1337.138,1311.749,1380.098,1441.755,1458.579,1374.993,1272.100,1412.985,1318.658,1380.705,1434.826,1380.729,1364.838,1354.850,1338.329,1596.534,1627.283,1542.967,1558.558,1589.309,1544.220,1582.986,1392.451,1405.274,1446.264,1434.087,1431.083,1437.364,1481.336,1332.016,1438.032,1350.363,1361.499,1345.203,1490.810,1494.970,1504.495,1315.243,1350.250,1339.103,1365.407,1392.601,1377.441,1384.563,1323.085,1325.450,1365.537,1404.449,1374.861
1553,1446.496,1500.596,1398.437,1403.005,1412.195,1356.937,1339.677,1383.974,1382.842,1384.928,1381.737,1367.441,1576.323,1489.645,1523.546,1659.084,1629.939,1492.277,1472.157,1432.302,1673.462,1579.604,1703.205,1592.366,1658.422,1711.053,1669.980,1639.082,1564.581,1614.163,1485.116,1484.870,1517.247,1573.820,1466.874,1398.707,1424.054,1434.870,1530.796,1338.802,1539.179,1275.088,1329.023,1521.777,1593.980,1515.856,1380.426,1310.867,1313.754,1298.635,1342.818,1331.544,1298.491,1328.321,1311.844,1322.416,1386.354,1526.983,1548.245,1477.493,1472.871,1323.872,1589.654,1423.517,1409.589,1553.368,1516.077,1606.877,1665.766,1382.297,1484.092,1404.623,1493.079,1639.162,1580.862,1618.238,1214.014,1367.731,1409.346,1367.463,1272.976,1304.458,1293.339,1355.441,1331.130,1334.121,1583.578,1342.400,1294.393,1353.871,1423.634,1455.435,1363.077,1261.985,1429.167,1331.267,1389.188,1438.842,1391.902,1360.841,1332.308,1347.757,1575.282,1627.169,1531.471,1522.566,1578.554,1559.779,1593.809,1392.776,1405.710,1452.697,1409.285,1421.108,1439.589,1473.035,1330.735,1435.048,1365.981,1373.100,1352.698,1479.918,1507.899,1512.821,1315.028,1360.837,1340.495,1365.906,1373.751,1398.235,1386.135,1329.614,1308.011,1382.918,1414.791,1379.274
1554,1411.311,1494.256,1398.519,1420.515,1398.533,1352.888,1336.797,1395.744,1375.685,1382.859,1379.782,1367.220,1572.663,1502.193,1529.271,1653.856,1612.747,1487.391,1500.925,1427.065,1664.102,1553.199,1713.359,1580.146,1659.358,1705.164,1677.264,1632.304,1543.453,1626.915,1487.828,1477.041,1521.531,1558.713,1488.324,1389.890,1422.389,1467.692,1533.905,1361.859,1524.412,1297.795,1326.902,1512.194,1603.634,1513.135,1380.760,1311.325,1297.463,1277.892,1338.052,1337.752,1292.040,1320.641,1324.896,1325.634,1393.297,1549.694,1556.950,1481.361,1454.906,1328.700,1595.736,1420.410,1408.581,1542.686,1525.641,1625.603,1665.296,1368.214,1486.005,1409.698,1477.707,1654.683,1576.555,1627.632,1209.125,1369.090,1390.479,1362.957,1255.194,1287.623,1280.784,1335.375,1336.161,1331.937,1587.993,1323.613,1308.905,1350.360,1444.201,1454.341,1365.787,1276.808,1438.228,1311.344,1369.671,1430.000,1386.705,1366.464,1342.245,1326.488,1605.037,1629.824,1550.003,1536.481,1571.750,1558.436,1574.857,1394.469,1413.471,1465.053,1423.313,1421.531,1448.714,1484.919,1334.504,1462.762,1361.316,1380.887,1350.927,1493.070,1497.520,1518.406,1332.166,1369.339,1340.665,1371.518,1372.811,1369.036,1376.463,1338.366,1315.597,1379.025,1401.886,1386.525
1555,1425.219,1496.511,1405.488,1397.429,1414.033,1335.884,1336.745,1395.658,1387.180,1379.679,1376.483,1372.586,1572.543,1498.683,1550.041,1649.924,1630.512,1485.048,1481.802,1438.135,1668.383,1590.053,1698.412,1583.350,1647.102,1714.025,1673.405,1645.801,1549.469,1608.944,1497.831,1488.986,1501.486,1564.005,1479.016,1397.185,1408.561,1441.727,1547.761,1359.889,1523.018,1286.884,1306.274,1512.193,1600.058,1521.906,1373.362,1329.148,1324.471,1293.325,1369.168,1348.784,1302.802,1314.567,1310.777,1312.459,1391.492,1539.278,1560.905,1459.227,1453.047,1311.359,1599.094,1422.696,1414.452,1542.360,1521.535,1612.826,1673.572,1370.608,1491.087,1404.164,1477.182,1659.294,1570.074,1608.996,1217.441,1360.165,1386.142,1340.715,1289.141,1294.745,1294.715,1335.619,1317.233,1349.591,1587.410,1354.329,1298.498,1365.763,1436.818,1477.494,1356.734,1280.154,1419.400,1332.336,1386.075,1440.324,1389.587,1351.395,1340.990,1332.916,1580.486,1634.151,1526.132,1552.736,1604.972,1544.317,1581.118,1387.922,1402.005,1447.490,1419.106,1412.431,1462.474,1475.781,1345.682,1449.362,1363.682,1372.037,1344.028,1491.553,1500.745,1518.214,1328.185,1359.190,1334.333,1373.451,1359.195,1383.966,1399.732,1340.400,1307.482,1383.124,1395.950,1372.922
1556,1413.221,1493.811,1400.558,1410.734,1416.218,1353.719,1328.797,1381.797,1392.031,1375.949,1361.288,1364.764,1568.615,1509.571,1537.467,1646.129,1612.886,1501.671,1484.003,1442.764,1665.542,1577.328,1687.345,1590.910,1647.838,1719.996,1691.867,1649.223,1556.456,1601.094,1495.110,1480.162,1529.012,1564.937,1486.300,1366.599,1411.560,1426.086,1534.269,1342.013,1520.286,1296.059,1311.528,1511.168,1581.341,1523.356,1372.819,1331.516,1304.686,1277.811,1344.266,1348.985,1292.556,1328.027,1299.888,1301.344,1371.280,1556.429,1544.925,1494.333,1477.008,1322.176,1596.210,1415.483,1412.009,1539.798,1532.550,1629.926,1679.978,1380.208,1487.834,1406.095,1478.316,1651.647,1577.652,1623.275,1200.611,1363.495,1401.046,1391.691,1255.314,1275.144,1286.117,1319.769,1321.220,1318.568,1599.260,1339.941,1281.635,1337.042,1438.748,1466.381,1367.217,1277.729,1432.467,1310.678,1377.165,1431.555,1367.896,1355.875,1349.258,1344.236,1588.936,1627.479,1538.273,1537.504,1570.008,1553.142,1578.850,1377.001,1415.543,1439.136,1430.845,1412.489,1455.299,1469.405,1333.311,1443.821,1376.291,1382.201,1349.112,1479.717,1479.208,1518.498,1338.447,1355.379,1325.105,1350.269,1369.833,1390.912,1395.496,1352.077,1330.193,1369.888,1408.450,1376.752
1557,1407.063,1489.391,1404.511,1421.891,1416.809,1350.194,1322.380,1376.176,1371.546,1379.363,1380.196,1361.740,1563.141,1495.710,1542.926,1649.818,1615.446,1504.802,1490.157,1463.919,1668.415,1574.783,1726.145,1599.919,1684.263,1713.104,1694.871,1643.407,1563.534,1619.394,1481.391,1484.443,1515.135,1563.908,1480.311,1392.106,1422.925,1459.732,1529.957,1354.120,1533.895,1292.904,1319.491,1516.702,1600.346,1499.338,1350.704,1309.927,1295.059,1295.625,1357.447,1343.968,1310.903,1335.788,1306.064,1331.124,1387.379,1547.764,1557.089,1466.811,1466.670,1321.236,1589.121,1414.496,1427.617,1547.721,1519.828,1606.775,1678.621,1372.229,1475.235,1404.342,1473.857,1640.957,1582.509,1618.106,1223.463,1379.439,1410.443,1376.146,1261.441,1305.146,1293.107,1321.207,1333.740,1322.772,1581.617,1340.275,1321.065,1364.403,1447.281,1463.991,1351.564,1288.102,1429.482,1335.889,1377.018,1442.375,1377.229,1354.145,1356.941,1333.183,1580.654,1639.304,1550.013,1541.149,1578.186,1554.994,1582.284,1397.518,1408.875,1437.537,1434.490,1429.714,1467.799,1491.205,1335.209,1433.453,1354.132,1372.625,1357.361,1488.620,1491.371,1490.932,1335.807,1361.703,1329.861,1367.899,1369.803,1391.030,1397.744,1336.881,1293.928,1366.584,1415.394,1383.295
1558,1425.678,1504.055,1398.894,1415.829,1397.219,1363.121,1339.030,1356.805,1380.117,1389.984,1371.375,1363.530,1576.084,1482.287,1538.715,1632.639,1630.526,1479.076,1484.047,1450.682,1667.407,1571.828,1706.018,1576.580,1654.634,1735.438,1693.715,1631.117,1546.401,1610.897,1481.113,1465.840,1496.358,1561.477,1488.663,1400.791,1406.459,1451.094,1536.429,1336.600,1511.538,1315.250,1314.713,1517.174,1583.570,1524.324,1364.453,1319.300,1299.771,1301.796,1361.127,1359.953,1320.745,1337.949,1340.438,1312.093,1395.961,1538.007,1550.354,1476.372,1462.075,1300.102,1597.938,1416.894,1393.068,1551.744,1516.273,1625.143,1667.985,1371.897,1488.792,1401.373,1479.104,1661.568,1585.261,1590.943,1223.940,1364.400,1405.055,1395.814,1241.837,1293.084,1297.579,1332.653,1312.306,1328.931,1589.770,1352.923,1289.490,1360.564,1448.146,1474.820,1358.752,1286.861,1416.095,1329.514,1388.861,1441.469,1389.998,1351.838,1343.494,1331.142,1588.969,1631.951,1531.907,1550.844,1581.041,1555.315,1584.687,1398.314,1415.220,1456.942,1425.757,1413.496,1462.084,1464.358,1350.556,1454.333,1369.716,1385.423,1345.442,1480.573,1504.356,1504.811,1335.475,1349.166,1323.781,1369.309,1369.181,1390.167,1383.435,1344.248,1324.409,1368.074,1392.120,1382.547
